Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,16545,1683,696,372,141
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,625712,9032,4728,17960,489
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US33,33,New Hampshire,642257,10715,5424,18332,630
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,16379,1873,783,341,146
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607598,10685,4773,16407,478
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US33,33,New Hampshire,623977,12558,5556,16748,624
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,32924,3556,1479,713,287
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1233310,19717,9501,34367,967
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266234,23273,10980,35080,1254
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,17177,1717,720,380,148
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,624319,9405,4759,18666,498
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US33,33,New Hampshire,641496,11122,5479,19046,646
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,17173,1959,821,376,158
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607148,11148,4831,17142,496
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US33,33,New Hampshire,624321,13107,5652,17518,654
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,34350,3676,1541,756,306
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1231467,20553,9590,35808,994
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1265817,24229,11131,36564,1300
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,17934,1811,770,397,153
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,624286,9923,4811,19256,519
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US33,33,New Hampshire,642220,11734,5581,19653,672
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18057,2092,843,399,170
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,606323,11794,4902,17752,504
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US33,33,New Hampshire,624380,13886,5745,18151,674
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,35991,3903,1613,796,323
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1230609,21717,9713,37008,1023
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266600,25620,11326,37804,1346
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18750,1940,810,400,158
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,622824,10281,4830,19899,529
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US33,33,New Hampshire,641574,12221,5640,20299,687
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18812,2219,893,421,175
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,605569,12180,4960,18343,518
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US33,33,New Hampshire,624381,14399,5853,18764,693
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,37562,4159,1703,821,333
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1228393,22461,9790,38242,1047
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1265955,26620,11493,39063,1380
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19349,2028,858,420,164
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,623884,10362,4875,20718,545
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US33,33,New Hampshire,643233,12390,5733,21138,709
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,19498,2285,960,448,172
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,606873,12525,5026,18949,542
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US33,33,New Hampshire,626371,14810,5986,19397,714
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,38847,4313,1818,868,336
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1230757,22887,9901,39667,1087
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1269604,27200,11719,40535,1423
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,20185,2123,895,440,162
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,623091,10588,4884,21430,558
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US33,33,New Hampshire,643276,12711,5779,21870,720
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,20322,2370,990,462,178
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,606975,12892,5069,19537,560
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US33,33,New Hampshire,627297,15262,6059,19999,738
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,40507,4493,1885,902,340
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1230066,23480,9953,40967,1118
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1270573,27973,11838,41869,1458
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,668065,90803,24560,10307,3565
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2741505,634896,21425,402137,4426
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US34,34,New Jersey,3409570,725699,45985,412444,7991
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,680090,87326,27216,10344,3730
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2590987,558850,19449,382279,4056
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US34,34,New Jersey,3271077,646176,46665,392623,7786
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1348155,178129,51776,20651,7295
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5332492,1193746,40874,784416,8482
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6680647,1371875,92650,805067,15777
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US34,34,New Jersey,668065,90803,24560,10307,3565
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2741508,634897,21425,402142,4426
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US34,34,New Jersey,3409573,725700,45985,412449,7991
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US34,34,New Jersey,680095,87327,27216,10344,3730
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2590995,558866,19449,382282,4056
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US34,34,New Jersey,3271090,646193,46665,392626,7786
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1348160,178130,51776,20651,7295
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5332503,1193763,40874,784424,8482
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6680663,1371893,92650,805075,15777
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,673089,91618,24721,10399,3566
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2737660,635544,21406,405504,4627
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US34,34,New Jersey,3410749,727162,46127,415903,8193
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,685137,88100,27406,10424,3752
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2587980,559710,19463,385367,4182
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US34,34,New Jersey,3273117,647810,46869,395791,7934
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1358226,179718,52127,20823,7318
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5325640,1195254,40869,790871,8809
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6683866,1374972,92996,811694,16127
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,692802,95078,25318,10788,3685
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2717366,637891,21527,418450,4741
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US34,34,New Jersey,3410168,732969,46845,429238,8426
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,704075,91906,27945,10791,3863
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2574443,562634,19684,398192,4313
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US34,34,New Jersey,3278518,654540,47629,408983,8176
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1396877,186984,53263,21579,7548
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5291809,1200525,41211,816642,9054
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6688686,1387509,94474,838221,16602
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,709513,98508,25926,11105,3841
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2697895,640423,21661,431185,4909
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US34,34,New Jersey,3407408,738931,47587,442290,8750
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,719886,95333,28444,11178,3956
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2559274,565859,19854,410424,4452
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US34,34,New Jersey,3279160,661192,48298,421602,8408
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1429399,193841,54370,22283,7797
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5257169,1206282,41515,841609,9361
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6686568,1400123,95885,863892,17158
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,725615,102037,26578,11445,3948
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2678619,643209,21705,444094,5045
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US34,34,New Jersey,3404234,745246,48283,455539,8993
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,735048,99121,28861,11528,4094
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2544822,569394,19952,422633,4598
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US34,34,New Jersey,3279870,668515,48813,434161,8692
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1460663,201158,55439,22973,8042
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5223441,1212603,41657,866727,9643
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6684104,1413761,97096,889700,17685
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,742301,105560,27346,11900,4128
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2658226,646259,21820,456766,5165
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US34,34,New Jersey,3400527,751819,49166,468666,9293
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,750997,103004,29558,12007,4209
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2528850,573125,20052,434016,4719
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US34,34,New Jersey,3279847,676129,49610,446023,8928
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1493298,208564,56904,23907,8337
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5187076,1219384,41872,890782,9884
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6680374,1427948,98776,914689,18221
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US34,34,New Jersey,756775,108769,28163,12234,4234
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US34,34,New Jersey,2636253,648648,21823,468961,5286
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US34,34,New Jersey,3393028,757417,49986,481195,9520
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US34,34,New Jersey,764593,106245,30075,12458,4306
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US34,34,New Jersey,2510439,576008,20119,444285,4806
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US34,34,New Jersey,3275032,682253,50194,456743,9112
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US34,34,New Jersey,1521368,215014,58238,24692,8540
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US34,34,New Jersey,5146692,1224656,41942,913246,10092
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US34,34,New Jersey,6668060,1439670,100180,937938,18632
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,453881,9192,21897,4172,1456
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,437378,20062,98500,18771,1397
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US35,35,New Mexico,891259,29254,120397,22943,2853
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,445865,8800,22414,3974,1437
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,425344,24472,91879,16151,1460
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US35,35,New Mexico,871209,33272,114293,20125,2897
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,899746,17992,44311,8146,2893
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,862722,44534,190379,34922,2857
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1762468,62526,234690,43068,5750
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,453882,9192,21897,4172,1456
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,437382,20062,98500,18772,1397
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US35,35,New Mexico,891264,29254,120397,22944,2853
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,445866,8800,22414,3974,1437
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,425350,24472,91879,16151,1460
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US35,35,New Mexico,871216,33272,114293,20125,2897
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,899748,17992,44311,8146,2893
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,862732,44534,190379,34923,2857
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1762480,62526,234690,43069,5750
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,455757,9254,22146,4202,1472
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,437469,20230,98652,18953,1395
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US35,35,New Mexico,893226,29484,120798,23155,2867
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,447855,8877,22701,3995,1455
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,425721,24669,91910,16338,1496
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US35,35,New Mexico,873576,33546,114611,20333,2951
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,903612,18131,44847,8197,2927
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,863190,44899,190562,35291,2891
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1766802,63030,235409,43488,5818
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,461163,9451,23210,4343,1510
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,435620,20717,99299,19632,1466
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US35,35,New Mexico,896783,30168,122509,23975,2976
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,453116,9113,23694,4079,1487
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,425298,25305,92503,16863,1559
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US35,35,New Mexico,878414,34418,116197,20942,3046
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,914279,18564,46904,8422,2997
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,860918,46022,191802,36495,3025
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1775197,64586,238706,44917,6022
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,464756,9654,23972,4431,1516
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,432169,21017,99848,20225,1536
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US35,35,New Mexico,896925,30671,123820,24656,3052
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,457122,9313,24688,4148,1502
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,423720,25847,92651,17483,1584
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US35,35,New Mexico,880842,35160,117339,21631,3086
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,921878,18967,48660,8579,3018
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,855889,46864,192499,37708,3120
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1777767,65831,241159,46287,6138
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,467682,9840,24941,4523,1548
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,427566,21286,100458,20756,1588
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US35,35,New Mexico,895248,31126,125399,25279,3136
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,460402,9489,25756,4267,1523
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,419801,26414,93078,17988,1638
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US35,35,New Mexico,880203,35903,118834,22255,3161
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,928084,19329,50697,8790,3071
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,847367,47700,193536,38744,3226
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1775451,67029,244233,47534,6297
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,470192,10072,25361,4620,1577
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,422558,21681,100735,21274,1567
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US35,35,New Mexico,892750,31753,126096,25894,3144
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,463061,9681,26229,4366,1558
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,415625,26942,93137,18445,1692
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US35,35,New Mexico,878686,36623,119366,22811,3250
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,933253,19753,51590,8986,3135
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,838183,48623,193872,39719,3259
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1771436,68376,245462,48705,6394
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US35,35,New Mexico,473085,10224,25615,4742,1628
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,418064,22074,100949,21850,1597
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US35,35,New Mexico,891149,32298,126564,26592,3225
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US35,35,New Mexico,465968,9945,26657,4424,1578
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,411066,27358,93496,18936,1720
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US35,35,New Mexico,877034,37303,120153,23360,3298
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,939053,20169,52272,9166,3206
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,829130,49432,194445,40786,3317
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,1768183,69601,246717,49952,6523
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US36,36,New York,1340123,344727,86030,27222,11797
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5931627,1601840,68326,811554,12053
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US36,36,New York,7271750,1946567,154356,838776,23850
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US36,36,New York,1325596,303699,87703,26081,11250
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5633983,1375376,61987,754224,10701
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US36,36,New York,6959579,1679075,149690,780305,21951
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2665719,648426,173733,53303,23047
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11565610,2977216,130313,1565778,22754
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14231329,3625642,304046,1619081,45801
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US36,36,New York,1340119,344727,86030,27222,11797
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5931624,1601839,68326,811552,12053
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US36,36,New York,7271743,1946566,154356,838774,23850
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US36,36,New York,1325595,303699,87703,26081,11250
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5633978,1375374,61987,754223,10701
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US36,36,New York,6959573,1679073,149690,780304,21951
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2665714,648426,173733,53303,23047
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11565602,2977213,130313,1565775,22754
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14231316,3625639,304046,1619078,45801
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US36,36,New York,1346758,346193,86329,27452,11890
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5927215,1604038,68446,817212,12149
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US36,36,New York,7273973,1950231,154775,844664,24039
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US36,36,New York,1332783,305416,87963,26301,11324
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5632968,1378271,62055,759463,10822
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US36,36,New York,6965751,1683687,150018,785764,22146
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2679541,651609,174292,53753,23214
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11560183,2982309,130501,1576675,22971
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14239724,3633918,304793,1630428,46185
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US36,36,New York,1376306,353447,87359,28112,12124
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5913914,1615212,68961,844169,12476
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US36,36,New York,7290220,1968659,156320,872281,24600
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US36,36,New York,1361911,312492,89024,26966,11658
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5629784,1390330,62571,783355,11154
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US36,36,New York,6991695,1702822,151595,810321,22812
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2738217,665939,176383,55078,23782
